252.36 0.022 0.0018
252.36 0.026 0.00178
253.44 0.026 0.00178
253.44 0.028 0.00179
254.53 0.028 0.00179
254.53 0.024 0.00179
254.53 0.024 0.00179
255.62 0.028 0.00179
255.62 0.028 0.00179
256.71 0.028 0.00179
256.71 0.028 0.00179
256.71 0.026 0.00178
257.79 0.026 0.00178
257.79 0.028 0.00179
258.88 0.028 0.00179
258.88 0.026 0.0018
258.88 0.026 0.0018
259.97 0.026 0.00178
259.97 0.026 0.00178
261.06 0.028 0.00177
261.06 0.028 0.00177
261.06 0.03 0.00178
262.15 0.03 0.00178
262.15 0.03 0.00178
263.23 0.03 0.00178
263.23 0.028 0.00179
263.23 0.028 0.00179
264.32 0.028 0.00179
264.32 0.028 0.00179
265.41 0.026 0.00178
265.41 0.026 0.00178
265.41 0.03 0.00178
266.5 0.03 0.00178
266.5 0.03 0.00175
267.58 0.03 0.00175
267.58 0.03 0.00178
267.58 0.03 0.00178
268.67 0.028 0.00174
268.67 0.028 0.00174
269.76 0.028 0.00177
269.76 0.028 0.00177
269.76 0.03 0.00175
270.85 0.03 0.00175
270.85 0.032 0.00174
271.94 0.032 0.00174
271.94 0.032 0.00177
271.94 0.032 0.00177
273.02 0.03 0.00175
273.02 0.03 0.00175
274.11 0.03 0.00175
274.11 0.03 0.00175
274.11 0.032 0.00174
275.2 0.032 0.00174
275.2 0.032 0.00174
276.29 0.032 0.00174
276.29 0.032 0.00174
276.29 0.032 0.00174
277.37 0.036 0.00175
277.37 0.036 0.00175
278.46 0.036 0.00175
278.46 0.036 0.00175
278.46 0.034 0.00173
279.55 0.034 0.00173
279.55 0.034 0.00173
280.64 0.034 0.00173
280.64 0.036 0.00172
280.64 0.036 0.00172
281.73 0.038 0.00171
281.73 0.038 0.00171
282.81 0.038 0.00174
282.81 0.038 0.00174
282.81 0.038 0.00174
283.9 0.038 0.00174
283.9 0.036 0.00172
284.99 0.036 0.00172
284.99 0.036 0.00172
284.99 0.036 0.00172
286.08 0.038 0.00171
286.08 0.038 0.00171
287.16 0.038 0.00171
287.16 0.038 0.00171
287.16 0.036 0.00172
288.25 0.036 0.00172
288.25 0.036 0.0017
289.34 0.036 0.0017
289.34 0.038 0.00174
289.34 0.038 0.00174
290.43 0.038 0.00171
290.43 0.038 0.00171
291.52 0.038 0.00171
291.52 0.038 0.00171
291.52 0.036 0.0017
292.6 0.036 0.0017
292.6 0.038 0.00171
293.69 0.038 0.00171
293.69 0.038 0.00171
293.69 0.038 0.00171
294.78 0.032 0.00169
294.78 0.032 0.00169
295.87 0.032 0.00169
295.87 0.032 0.00169
295.87 0.032 0.00169
296.95 0.032 0.00169
296.95 0.036 0.00172
298.04 0.036 0.00172
298.04 0.036 0.00172
298.04 0.036 0.00172
299.13 0.034 0.00173
299.13 0.034 0.00173
300.22 0.032 0.00169
300.22 0.032 0.00169
300.22 0.036 0.00172
301.3 0.036 0.00172
301.3 0.03 0.00173
302.39 0.03 0.00173
302.39 0.034 0.00173
302.39 0.034 0.00173
303.48 0.028 0.00171
303.48 0.028 0.00171
304.57 0.03 0.00173
304.57 0.03 0.00173
304.57 0.032 0.00172
305.66 0.032 0.00172
305.66 0.028 0.00174
306.74 0.028 0.00174
306.74 0.032 0.00174
306.74 0.032 0.00174
307.83 0.03 0.00173
307.83 0.03 0.00173
308.92 0.028 0.00174
308.92 0.028 0.00174
308.92 0.028 0.00174
310.01 0.028 0.00174
310.01 0.024 0.00174
311.09 0.024 0.00174
311.09 0.026 0.00172
311.09 0.026 0.00172
312.18 0.024 0.00174
312.18 0.024 0.00174
313.27 0.024 0.00174
313.27 0.024 0.00174
313.27 0.026 0.00175
314.36 0.026 0.00175
314.36 0.028 0.00174
315.45 0.028 0.00174
315.45 0.024 0.00174
315.45 0.024 0.00174
316.53 0.022 0.00175
316.53 0.022 0.00175
317.62 0.02 0.00173
317.62 0.02 0.00173
317.62 0.022 0.00175
318.71 0.022 0.00175
318.71 0.022 0.00175
319.8 0.022 0.00175
319.8 0.022 0.00175
319.8 0.022 0.00175
320.88 0.022 0.00175
320.88 0.022 0.00175
321.97 0.018 0.00175
321.97 0.018 0.00175
321.97 0.024 0.00176
323.06 0.024 0.00176
323.06 0.02 0.00176
324.15 0.02 0.00176
324.15 0.018 0.00175
324.15 0.018 0.00175
325.24 0.02 0.00176
325.24 0.02 0.00176
326.32 0.016 0.00176
326.32 0.016 0.00176
326.32 0.018 0.00175
327.41 0.018 0.00175
327.41 0.02 0.00176
328.5 0.02 0.00176
328.5 0.018 0.00175
328.5 0.018 0.00175
329.59 0.022 0.00175
329.59 0.022 0.00175
330.67 0.02 0.00173
330.67 0.02 0.00173
330.67 0.018 0.00175
331.76 0.018 0.00175
331.76 0.016 0.00176
332.85 0.016 0.00176
332.85 0.022 0.00175
332.85 0.022 0.00175
333.94 0.018 0.00175
333.94 0.018 0.00175
335.03 0.02 0.00176
335.03 0.02 0.00176
335.03 0.02 0.00173
336.11 0.02 0.00173
336.11 0.018 0.00175
337.2 0.018 0.00175
337.2 0.018 0.00175
337.2 0.018 0.00175
338.29 0.016 0.00173
338.29 0.016 0.00173
339.38 0.018 0.00172
339.38 0.018 0.00172
339.38 0.014 0.00175
340.46 0.014 0.00175
